Pacman:
Best Base Fitness: 
t 1447 14.728682170542635
m 11 11
0 21 11
1 7 19
2 0 15
t 1446 14.728682170542635
m 11 12
0 20 11
1 8 19
2 0 16
t 1445 14.728682170542635
m 11 12
0 21 11
1 9 19
2 0 17
t 1444 14.728682170542635
m 11 11
0 21 10
1 10 19
2 0 18
t 1443 14.728682170542635
m 11 10
0 21 9
1 11 19
2 0 19
t 1442 15.503875968992247
m 11 9
0 20 9
1 10 19
2 1 19
t 1441 15.503875968992247
m 11 10
0 21 9
1 9 19
2 2 19
t 1440 15.503875968992247
m 11 10
0 20 9
1 8 19
2 1 19
t 1439 15.503875968992247
m 11 11
0 19 9
1 9 19
2 2 19
t 1438 15.503875968992247
m 11 11
0 18 9
1 10 19
2 3 19
t 1437 15.503875968992247
m 11 11
0 17 9
1 11 19
2 4 19
t 1436 15.503875968992247
m 10 11
0 16 9
1 10 19
2 5 19
t 1435 15.503875968992247
m 9 11
0 15 9
1 11 19
2 6 19
t 1434 15.503875968992247
m 8 11
0 14 9
1 10 19
2 5 19
t 1433 15.503875968992247
m 7 11
0 13 9
1 9 19
2 6 19
t 1432 15.503875968992247
m 7 11
0 14 9
1 8 19
2 5 19
t 1431 15.503875968992247
m 7 11
0 13 9
1 7 19
2 4 19
t 1430 15.503875968992247
m 6 11
0 14 9
1 7 18
2 5 19
t 1429 15.503875968992247
m 6 10
0 13 9
1 7 17
2 6 19
t 1428 15.503875968992247
m 6 10
0 13 10
1 7 18
2 7 19
t 1427 15.503875968992247
m 6 11
0 13 11
1 7 17
2 6 19
t 1426 15.503875968992247
m 6 10
0 14 11
1 8 17
2 7 19
t 1425 15.503875968992247
m 6 9
0 13 11
1 9 17
2 6 19
t 1424 16.27906976744186
m 6 8
0 13 12
1 8 17
2 7 19
t 1423 16.27906976744186
m 5 8
0 13 11
1 9 17
2 6 19
t 1422 16.27906976744186
m 4 8
0 13 10
1 8 17
2 5 19
t 1421 17.05426356589147
m 3 8
0 13 11
1 7 17
2 4 19
t 1420 17.05426356589147
m 3 7
0 13 12
1 7 18
2 3 19
t 1419 17.05426356589147
m 3 6
0 13 11
1 7 17
2 4 19
t 1418 17.829457364341085
m 3 6
0 14 11
1 6 17
2 3 19
t 1417 17.829457364341085
m 3 6
0 13 11
1 7 17
2 2 19
t 1416 17.829457364341085
m 3 6
0 13 10
1 6 17
2 1 19
t 1415 17.829457364341085
m 3 6
0 13 11
1 7 17
2 0 19
t 1414 17.829457364341085
m 3 6
0 14 11
1 6 17
2 0 18
t 1413 17.829457364341085
m 3 6
0 15 11
1 5 17
2 0 17
t 1412 17.829457364341085
m 3 6
0 16 11
1 4 17
2 0 16
t 1411 17.829457364341085
m 3 6
0 17 11
1 3 17
2 0 17
t 1410 17.829457364341085
m 4 6
0 17 10
1 2 17
2 0 16
t 1409 17.829457364341085
m 5 6
0 17 11
1 3 17
2 0 17
t 1408 17.829457364341085
m 6 6
0 16 11
1 4 17
2 0 16
t 1407 18.6046511627907
m 7 6
0 17 11
1 5 17
2 0 17
t 1406 18.6046511627907
m 8 6
0 17 10
1 6 17
2 0 16
t 1405 18.6046511627907
m 8 6
0 17 9
1 7 17
2 0 15
t 1404 18.6046511627907
m 8 6
0 18 9
1 7 18
2 1 15
t 1403 18.6046511627907
m 8 6
0 17 9
1 7 19
2 2 15
t 1402 18.6046511627907
m 7 6
0 18 9
1 7 18
2 2 16
t 1401 18.6046511627907
m 8 6
0 17 9
1 7 19
2 2 15
t 1400 18.6046511627907
m 7 6
0 18 9
1 7 18
2 2 16
t 1399 18.6046511627907
m 8 6
0 19 9
1 7 19
2 2 17
t 1398 18.6046511627907
m 8 6
0 18 9
1 7 18
2 3 17
t 1397 18.6046511627907
m 8 6
0 17 9
1 7 17
2 4 17
t 1396 18.6046511627907
m 8 6
0 17 10
1 8 17
2 5 17
t 1395 18.6046511627907
m 9 6
0 17 9
1 9 17
2 4 17
t 1394 19.37984496124031
m 9 5
0 18 9
1 10 17
2 5 17
t 1393 19.37984496124031
m 9 4
0 19 9
1 11 17
2 6 17
t 1392 19.37984496124031
m 9 3
0 18 9
1 12 17
2 7 17
t 1391 20.155038759689923
m 9 2
0 17 9
1 13 17
2 8 17
t 1390 20.155038759689923
m 9 2
0 16 9
1 14 17
2 9 17
t 1389 20.155038759689923
m 9 2
0 15 9
1 15 17
2 8 17
t 1388 20.155038759689923
m 9 2
0 14 9
1 16 17
2 9 17
t 1387 20.155038759689923
m 9 2
0 15 9
1 16 16
2 8 17
t 1386 20.155038759689923
m 9 2
0 14 9
1 16 17
2 9 17
t 1385 20.155038759689923
m 9 2
0 15 9
1 16 16
2 8 17
t 1384 20.155038759689923
m 9 2
0 14 9
1 16 17
2 9 17
t 1383 20.155038759689923
m 9 2
0 13 9
1 16 16
2 8 17
t 1382 20.155038759689923
m 9 2
0 14 9
1 16 17
2 9 17
t 1381 20.155038759689923
m 9 2
0 15 9
1 16 16
2 8 17
t 1380 20.155038759689923
m 9 2
0 14 9
1 16 15
2 7 17
t 1379 20.155038759689923
m 9 2
0 13 9
1 15 15
2 8 17
t 1378 20.155038759689923
m 9 2
0 13 8
1 16 15
2 9 17
t 1377 20.155038759689923
m 9 2
0 13 9
1 16 16
2 10 17
t 1376 20.155038759689923
m 9 2
0 13 8
1 16 17
2 9 17
t 1375 20.155038759689923
m 9 2
0 13 9
1 15 17
2 8 17
t 1374 20.155038759689923
m 9 2
0 14 9
1 16 17
2 9 17
t 1373 20.155038759689923
m 9 2
0 13 9
1 16 16
2 10 17
t 1372 20.155038759689923
m 9 2
0 14 9
1 16 17
2 9 17
t 1371 20.155038759689923
m 9 2
0 15 9
1 16 18
2 8 17
t 1370 20.155038759689923
m 9 2
0 16 9
1 16 19
2 7 17
t 1369 20.155038759689923
m 9 2
0 15 9
1 16 18
2 7 18
t 1368 20.155038759689923
m 9 2
0 16 9
1 16 17
2 7 19
t 1367 20.155038759689923
m 9 2
0 17 9
1 16 18
2 8 19
t 1366 20.155038759689923
m 9 2
0 16 9
1 16 17
2 9 19
t 1365 20.155038759689923
m 9 2
0 17 9
1 15 17
2 10 19
t 1364 20.155038759689923
m 9 2
0 17 10
1 14 17
2 11 19
t 1363 20.155038759689923
m 9 2
0 17 9
1 15 17
2 10 19
t 1362 20.155038759689923
m 9 2
0 17 10
1 14 17
2 9 19
t 1361 20.155038759689923
m 9 2
0 17 9
1 13 17
2 10 19
t 1360 20.155038759689923
m 9 2
0 18 9
1 12 17
2 9 19
t 1359 20.155038759689923
m 9 2
0 19 9
1 12 16
2 8 19
t 1358 20.155038759689923
m 9 2
0 20 9
1 12 17
2 9 19
t 1357 20.155038759689923
m 9 2
0 19 9
1 13 17
2 8 19
t 1356 20.155038759689923
m 9 2
0 20 9
1 14 17
2 7 19
t 1355 20.155038759689923
m 9 2
0 19 9
1 13 17
2 8 19
t 1354 20.155038759689923
m 9 2
0 18 9
1 14 17
2 7 19
t 1353 20.155038759689923
m 9 2
0 17 9
1 15 17
2 7 18
t 1352 20.155038759689923
m 9 2
0 16 9
1 16 17
2 7 19
t 1351 20.155038759689923
m 9 2
0 15 9
1 16 18
2 7 18
t 1350 20.155038759689923
m 9 2
0 14 9
1 16 19
2 7 17
t 1349 20.155038759689923
m 9 2
0 15 9
1 16 18
2 7 18
t 1348 20.155038759689923
m 9 2
0 14 9
1 16 17
2 7 17
t 1347 20.155038759689923
m 9 2
0 13 9
1 16 16
2 6 17
t 1346 20.155038759689923
m 9 2
0 13 10
1 16 17
2 5 17
t 1345 20.155038759689923
m 9 2
0 13 11
1 16 16
2 6 17
t 1344 20.155038759689923
m 9 2
0 13 10
1 16 15
2 7 17
t 1343 20.155038759689923
m 9 2
0 13 9
1 15 15
2 7 18
t 1342 20.155038759689923
m 9 2
0 13 10
1 16 15
2 7 19
t 1341 20.155038759689923
m 9 2
0 13 9
1 15 15
2 7 18
t 1340 20.155038759689923
m 9 2
0 14 9
1 14 15
2 7 19
t 1339 20.155038759689923
m 9 2
0 15 9
1 13 15
2 8 19
t 1338 20.155038759689923
m 9 2
0 14 9
1 12 15
2 9 19
t 1337 20.155038759689923
m 9 2
0 13 9
1 11 15
2 10 19
t 1336 20.155038759689923
m 9 2
0 13 8
1 12 15
2 9 19
t 1335 20.155038759689923
m 9 2
0 13 9
1 11 15
2 8 19
t 1334 20.155038759689923
m 9 2
0 13 8
1 10 15
2 9 19
t 1333 20.155038759689923
m 9 2
0 13 7
1 9 15
2 8 19
t 1332 20.155038759689923
m 9 2
0 14 7
1 10 15
2 9 19
t 1331 20.155038759689923
m 9 2
0 13 7
1 11 15
2 10 19
t 1330 20.155038759689923
m 9 2
0 12 7
1 10 15
2 9 19
t 1329 20.155038759689923
m 9 2
0 13 7
1 9 15
2 10 19
t 1328 20.155038759689923
m 9 2
0 12 7
1 8 15
2 11 19
t 1327 20.155038759689923
m 9 2
0 13 7
1 8 14
2 10 19
t 1326 20.155038759689923
m 9 2
0 13 8
1 8 13
2 11 19
t 1325 20.155038759689923
m 9 2
0 13 9
1 9 13
2 10 19
t 1324 20.155038759689923
m 9 2
0 13 8
1 10 13
2 9 19
t 1323 20.155038759689923
m 9 2
0 13 7
1 9 13
2 10 19
t 1322 20.155038759689923
m 9 2
0 12 7
1 8 13
2 9 19
t 1321 20.155038759689923
m 9 2
0 13 7
1 8 14
2 10 19
t 1320 20.155038759689923
m 9 2
0 14 7
1 8 13
2 9 19
t 1319 20.155038759689923
m 9 2
0 13 7
1 9 13
2 10 19
t 1318 20.155038759689923
m 9 2
0 12 7
1 8 13
2 9 19
t 1317 20.155038759689923
m 9 2
0 11 7
1 9 13
2 8 19
t 1316 20.155038759689923
m 9 2
0 10 7
1 10 13
2 9 19
t 1315 20.155038759689923
m 9 2
0 9 7
1 9 13
2 10 19
t 1314 20.155038759689923
m 10 2
0 9 6
1 10 13
2 11 19
t 1313 20.930232558139537
m 11 2
0 9 5
1 11 13
2 12 19
t 1312 20.930232558139537
m 12 2
0 9 4
1 10 13
2 11 19
t 1311 20.930232558139537
m 13 2
0 9 3
1 11 13
2 10 19
t 1310 21.705426356589147
m 14 2
0 9 2
1 12 13
2 11 19
t 1309 21.705426356589147
m 15 2
0 9 3
1 13 13
2 12 19
t 1308 21.705426356589147
m 16 2
0 9 2
1 13 12
2 13 19
t 1307 22.48062015503876
m 16 1
0 10 2
1 13 13
2 14 19
t 1306 22.48062015503876
m 16 0
0 9 2
1 12 13
2 15 19
t 1305 22.48062015503876
m 16 0
0 9 3
1 13 13
2 16 19
t 1304 22.48062015503876
m 16 0
0 9 4
1 12 13
2 16 18
t 1303 22.48062015503876
m 16 0
0 9 3
1 11 13
2 16 17
t 1302 22.48062015503876
m 16 0
0 9 2
1 10 13
2 16 18
t 1301 22.48062015503876
m 16 0
0 10 2
1 9 13
2 16 19
t 1300 22.48062015503876
m 16 0
0 11 2
1 10 13
2 15 19
t 1299 22.48062015503876
m 16 0
0 12 2
1 9 13
2 16 19
t 1298 22.48062015503876
m 16 0
0 11 2
1 10 13
2 16 18
t 1297 22.48062015503876
m 16 0
0 12 2
1 11 13
2 16 17
t 1296 22.48062015503876
m 16 0
0 13 2
1 11 12
2 16 16
t 1295 22.48062015503876
m 16 0
0 12 2
1 11 11
2 16 15
t 1294 22.48062015503876
m 16 0
0 13 2
1 11 12
2 16 14
t 1293 22.48062015503876
m 16 0
0 13 3
1 11 13
2 16 13
t 1292 22.48062015503876
m 16 0
0 13 2
1 12 13
2 15 13
t 1291 22.48062015503876
m 16 0
0 14 2
1 13 13
2 16 13
t 1290 22.48062015503876
m 16 0
0 15 2
1 13 12
2 15 13
t 1289 22.48062015503876
m 16 0
0 14 2
1 13 11
2 16 13
t 1288 22.48062015503876
m 16 0
0 15 2
1 13 12
2 15 13
t 1287 22.48062015503876
m 16 0
0 16 2
1 13 11
2 16 13
t 1286 22.48062015503876
m 15 0
0 15 2
1 13 10
2 15 13
t 1285 23.25581395348837
m 16 0
0 16 2
1 13 11
2 16 13
t 1284 23.25581395348837
m 15 0
0 16 1
1 13 10
2 15 13
t 1283 23.25581395348837
m 14 0
0 16 0
1 13 9
2 16 13
t 1282 23.25581395348837
m 13 0
0 15 0
1 13 8
2 15 13
t 1281 23.25581395348837
m 12 0
0 14 0
1 13 7
2 16 13
t 1280 24.031007751937985
m 11 0
0 15 0
1 14 7
2 15 13
t 1279 24.031007751937985
m 10 0
0 16 0
1 15 7
2 16 13
t 1278 24.031007751937985
m 9 0
0 15 0
1 16 7
2 16 14
t 1277 24.8062015503876
m 8 0
0 14 0
1 17 7
2 16 13
t 1276 24.8062015503876
m 7 0
0 13 0
1 16 7
2 15 13
t 1275 24.8062015503876
m 7 1
0 14 0
1 15 7
2 16 13
t 1274 24.8062015503876
m 7 2
0 13 0
1 16 7
2 16 14
t 1273 25.58139534883721
m 7 3
0 12 0
1 17 7
2 16 13
t 1272 25.58139534883721
m 6 3
0 11 0
1 16 7
2 15 13
t 1271 26.356589147286822
m 5 3
0 12 0
1 17 7
2 14 13
t 1270 26.356589147286822
m 5 4
0 13 0
1 18 7
2 13 13
t 1269 27.131782945736433
m 5 5
0 12 0
1 17 7
2 12 13
t 1268 27.131782945736433
m 5 6
0 11 0
1 17 6
2 11 13
t 1267 27.131782945736433
m 4 6
0 10 0
1 17 7
2 10 13
t 1266 27.131782945736433
m 3 6
0 9 0
1 17 6
2 9 13
t 1265 27.131782945736433
m 3 6
0 8 0
1 17 5
2 8 13
t 1264 27.131782945736433
m 3 6
0 9 0
1 17 6
2 7 13
t 1263 27.131782945736433
m 3 6
0 8 0
1 17 5
2 8 13
t 1262 27.131782945736433
m 3 6
0 7 0
1 17 4
2 8 14
t 1261 27.131782945736433
m 3 7
0 6 0
1 18 4
2 8 15
t 1260 27.131782945736433
m 3 8
0 5 0
1 17 4
2 7 15
t 1259 27.131782945736433
m 2 8
0 6 0
1 17 5
2 8 15
t 1258 27.131782945736433
m 1 8
0 5 0
1 17 4
2 7 15
t 1257 27.906976744186046
m 0 8
0 6 0
1 17 5
2 8 15
t 1256 27.906976744186046
m 0 8
0 5 0
1 17 4
2 9 15
t 1255 27.906976744186046
m 0 8
0 4 0
1 18 4
2 8 15
t 1254 27.906976744186046
m 0 8
0 3 0
1 17 4
2 8 14
t 1253 27.906976744186046
m 0 8
0 2 0
1 16 4
2 8 15
t 1252 27.906976744186046
m 0 8
0 3 0
1 17 4
2 7 15
t 1251 27.906976744186046
m 0 8
0 2 0
1 18 4
2 6 15
t 1250 27.906976744186046
m 0 8
0 3 0
1 17 4
2 7 15
t 1249 27.906976744186046
m 0 8
0 2 0
1 17 5
2 6 15
t 1248 27.906976744186046
m 0 8
0 3 0
1 17 4
2 5 15
t 1247 27.906976744186046
m 0 8
0 4 0
1 17 5
2 6 15
t 1246 27.906976744186046
m 0 8
0 3 0
1 17 6
2 5 15
t 1245 27.906976744186046
m 0 8
0 4 0
1 17 5
2 4 15
t 1244 27.906976744186046
m 0 8
0 3 0
1 17 6
2 5 15
t 1243 27.906976744186046
m 0 8
0 4 0
1 17 7
2 6 15
t 1242 27.906976744186046
m 0 8
0 5 0
1 16 7
2 5 15
t 1241 27.906976744186046
m 0 8
0 4 0
1 17 7
2 6 15
t 1240 27.906976744186046
m 0 8
0 3 0
1 17 6
2 7 15
t 1239 27.906976744186046
m 0 8
0 4 0
1 17 7
2 6 15
t 1238 27.906976744186046
m 0 8
0 3 0
1 18 7
2 5 15
t 1237 27.906976744186046
m 0 8
0 4 0
1 17 7
2 6 15
t 1236 27.906976744186046
m 0 8
0 5 0
1 18 7
2 7 15
t 1235 27.906976744186046
m 0 8
0 4 0
1 17 7
2 8 15
t 1234 27.906976744186046
m 0 8
0 3 0
1 16 7
2 7 15
t 1233 27.906976744186046
m 0 8
0 2 0
1 17 7
2 8 15
t 1232 27.906976744186046
m 0 8
0 3 0
1 16 7
2 8 14
t 1231 27.906976744186046
m 0 8
0 4 0
1 17 7
2 8 15
t 1230 27.906976744186046
m 0 8
0 3 0
1 18 7
2 7 15
t 1229 27.906976744186046
m 0 8
0 2 0
1 19 7
2 6 15
t 1228 27.906976744186046
m 0 8
0 1 0
1 18 7
2 7 15
t 1227 27.906976744186046
m 0 8
0 0 0
1 19 7
2 6 15
t 1226 27.906976744186046
m 1 8
0 0 1
1 18 7
2 7 15
t 1225 27.906976744186046
m 2 8
0 0 0
1 17 7
2 6 15
t 1224 27.906976744186046
m 2 8
0 1 0
1 17 6
2 7 15
t 1223 27.906976744186046
m 3 8
0 0 0
1 17 5
2 8 15
t 1222 27.906976744186046
m 3 8
0 1 0
1 17 4
2 7 15
t 1221 27.906976744186046
m 3 8
0 2 0
1 16 4
2 6 15
t 1220 27.906976744186046
m 3 8
0 3 0
1 15 4
2 7 15
t 1219 27.906976744186046
m 3 9
0 2 0
1 14 4
2 8 15
t 1218 28.68217054263566
m 3 9
0 3 0
1 15 4
2 7 15
t 1217 28.68217054263566
m 3 9
0 4 0
1 14 4
2 8 15
t 1216 28.68217054263566
m 3 9
0 3 0
1 13 4
2 9 15
t 1215 28.68217054263566
m 3 10
0 4 0
1 13 3
2 8 15
t 1214 28.68217054263566
m 3 10
0 3 0
1 13 2
2 9 15
t 1213 28.68217054263566
m 3 10
0 2 0
1 13 3
2 10 15
t 1212 28.68217054263566
m 3 10
0 3 0
1 13 2
2 11 15
t 1211 28.68217054263566
m 3 11
0 4 0
1 13 3
2 10 15
t 1210 28.68217054263566
m 2 11
0 3 0
1 13 4
2 11 15
t 1209 28.68217054263566
m 1 11
0 2 0
1 13 5
2 10 15
t 1208 28.68217054263566
m 0 11
0 3 0
1 13 4
2 9 15
t 1207 28.68217054263566
m 0 11
0 2 0
1 13 3
2 8 15
t 1206 28.68217054263566
m 0 11
0 3 0
1 13 4
2 8 14
t 1205 28.68217054263566
m 0 11
0 2 0
1 13 3
2 8 15
t 1204 28.68217054263566
m 0 11
0 3 0
1 13 4
2 7 15
t 1203 28.68217054263566
m 0 11
0 2 0
1 13 5
2 6 15
t 1202 28.68217054263566
m 0 11
0 1 0
1 13 4
2 5 15
t 1201 28.68217054263566
m 0 11
0 0 0
1 14 4
2 6 15
t 1200 28.68217054263566
m 0 11
0 0 1
1 15 4
2 5 15
t 1199 28.68217054263566
m 0 11
0 0 2
1 16 4
2 4 15
t 1198 28.68217054263566
m 0 11
0 0 3
1 15 4
2 5 15
t 1197 28.68217054263566
m 0 11
0 0 4
1 14 4
2 4 15
t 1196 28.68217054263566
m 0 11
0 0 5
1 13 4
2 5 15
t 1195 28.68217054263566
m 0 12
0 0 6
1 13 3
2 4 15
t 1194 28.68217054263566
m 0 12
0 0 5
1 13 4
2 5 15
t 1193 28.68217054263566
m 0 12
0 0 4
1 13 3
2 6 15
t 1192 28.68217054263566
m 0 12
0 0 3
1 13 2
2 5 15
t 1191 28.68217054263566
m 0 12
0 0 4
1 14 2
2 6 15
t 1190 28.68217054263566
m 0 12
0 0 5
1 13 2
2 7 15
t 1189 28.68217054263566
m 0 13
0 0 6
1 14 2
2 6 15
t 1188 28.68217054263566
m 0 13
0 0 7
1 15 2
2 7 15
t 1187 28.68217054263566
m 0 14
0 0 6
1 14 2
2 6 15
t 1186 28.68217054263566
m 0 14
0 0 7
1 13 2
2 7 15
t 1185 28.68217054263566
m 0 14
0 0 6
1 12 2
2 6 15
t 1184 28.68217054263566
m 0 14
0 0 5
1 11 2
2 7 15
t 1183 28.68217054263566
m 0 14
0 0 4
1 10 2
2 6 15
t 1182 28.68217054263566
m 0 13
0 0 3
1 9 2
2 5 15
t 1181 28.68217054263566
m 0 12
0 0 4
1 9 3
2 6 15
t 1180 28.68217054263566
m 0 12
0 0 3
1 8 3
2 5 15
t 1179 28.68217054263566
m 0 12
0 0 4
1 9 3
2 6 15
t 1178 28.68217054263566
m 0 12
0 0 5
1 9 4
2 5 15
t 1177 28.68217054263566
m 0 12
0 0 4
1 9 5
2 4 15
t 1176 28.68217054263566
m 0 12
0 0 3
1 10 5
2 5 15
t 1175 28.68217054263566
m 0 12
0 0 2
1 9 5
2 6 15
t 1174 28.68217054263566
m 0 12
0 0 3
1 9 4
2 5 15
t 1173 28.68217054263566
m 0 12
0 1 3
1 9 3
2 6 15
t 1172 28.68217054263566
m 0 12
0 0 3
1 8 3
2 5 15
t 1171 28.68217054263566
m 0 12
0 0 4
1 9 3
2 4 15
t 1170 28.68217054263566
m 0 12
0 0 5
1 9 2
2 3 15
t 1169 28.68217054263566
m 0 12
0 0 6
1 10 2
2 4 15
t 1168 28.68217054263566
m 0 12
0 0 7
1 11 2
2 5 15
t 1167 28.68217054263566
m 0 13
0 0 8
1 10 2
2 6 15
t 1166 28.68217054263566
m 0 14
0 0 7
1 9 2
2 5 15
t 1165 28.68217054263566
m 0 14
0 0 6
1 9 3
2 6 15
t 1164 28.68217054263566
m 0 14
0 0 7
1 8 3
2 5 15
t 1163 28.68217054263566
m 0 14
0 0 6
1 7 3
2 6 15
t 1162 28.68217054263566
m 0 14
0 0 7
1 6 3
2 7 15
t 1161 28.68217054263566
m 0 14
0 0 8
1 7 3
2 8 15
t 1160 28.68217054263566
m 0 15
0 1 8
1 7 2
2 8 14
t 1159 28.68217054263566
m 0 16
0 2 8
1 7 1
2 8 13
t 1158 28.68217054263566
m 0 17
0 3 8
1 7 2
2 7 13
t 1157 28.68217054263566
m 0 18
0 2 8
1 7 3
2 6 13
t 1156 28.68217054263566
m 0 19
0 1 8
1 6 3
2 7 13
t 1155 28.68217054263566
m 0 19
0 0 8
1 5 3
2 6 13
t 1154 28.68217054263566
m 0 19
0 1 8
1 4 3
2 5 13
t 1153 28.68217054263566
m 0 19
0 0 8
1 3 3
2 4 13
t 1152 28.68217054263566
m 0 19
0 0 7
1 2 3
2 3 13
t 1151 28.68217054263566
m 0 19
0 0 6
1 1 3
2 2 13
t 1150 28.68217054263566
m 0 19
0 0 5
1 0 3
2 2 14
t 1149 28.68217054263566
m 0 19
0 0 4
1 1 3
2 2 13
t 1148 28.68217054263566
m 0 19
0 0 5
1 2 3
2 2 14
t 1147 28.68217054263566
m 0 19
0 0 6
1 1 3
2 2 13
t 1146 28.68217054263566
m 0 19
0 0 7
1 0 3
2 2 14
t 1145 28.68217054263566
m 0 19
0 0 6
1 0 4
2 2 15
t 1144 28.68217054263566
m 0 19
0 0 7
1 0 5
2 2 16
t 1143 28.68217054263566
m 0 19
0 0 8
1 0 6
2 2 15
t 1142 28.68217054263566
m 0 19
0 0 7
1 0 5
2 1 15
t 1141 28.68217054263566
m 0 19
0 0 6
1 0 4
2 2 15
t 1140 28.68217054263566
m 0 19
0 0 7
1 0 3
2 2 14
t 1139 28.68217054263566
m 0 19
0 0 6
1 0 2
2 2 13
t 1138 28.68217054263566
m 0 19
0 0 5
1 0 1
2 2 12
t 1137 28.68217054263566
m 0 19
0 0 6
1 0 0
2 2 13
t 1136 28.68217054263566
m 0 19
0 0 7
1 1 0
2 2 14
t 1135 28.68217054263566
m 0 19
0 0 8
1 0 0
2 2 15
t 1134 28.68217054263566
m 0 19
0 1 8
1 0 1
2 2 16
t 1133 28.68217054263566
m 0 19
0 0 8
1 0 2
2 2 17
t 1132 28.68217054263566
m 0 19
0 0 7
1 0 1
2 2 16
t 1131 28.68217054263566
m 0 19
0 0 8
1 0 2
2 2 15
t 1130 28.68217054263566
m 0 19
0 0 7
1 0 1
2 3 15
t 1129 28.68217054263566
m 0 19
0 0 8
1 0 2
2 2 15
t 1128 28.68217054263566
m 0 19
0 1 8
1 0 1
2 3 15
t 1127 28.68217054263566
m 0 19
0 0 8
1 0 0
2 4 15
t 1126 28.68217054263566
m 0 19
0 1 8
1 1 0
2 5 15
t 1125 28.68217054263566
m 0 19
0 0 8
1 0 0
2 4 15
t 1124 28.68217054263566
m 0 19
0 1 8
1 0 1
2 3 15
t 1123 28.68217054263566
m 0 19
0 0 8
1 0 2
2 4 15
t 1122 28.68217054263566
m 0 19
0 1 8
1 0 3
2 3 15
t 1121 28.68217054263566
m 0 19
0 2 8
1 0 2
2 4 15
t 1120 28.68217054263566
m 0 19
0 3 8
1 0 1
2 5 15
t 1119 28.68217054263566
m 0 19
0 3 9
1 0 2
2 4 15
t 1118 28.68217054263566
m 0 19
0 3 10
1 0 3
2 5 15
t 1117 28.68217054263566
m 0 19
0 3 11
1 1 3
2 4 15
t 1116 28.68217054263566
m 0 19
0 3 10
1 0 3
2 3 15
t 1115 28.68217054263566
m 0 19
0 3 11
1 0 2
2 2 15
t 1114 28.68217054263566
m 0 19
0 2 11
1 0 3
2 2 16
t 1113 28.68217054263566
m 0 19
0 2 12
1 0 2
2 2 17
t 1112 28.68217054263566
m 0 19
0 2 11
1 0 3
2 3 17
t 1111 28.68217054263566
m 0 19
0 1 11
1 0 4
2 4 17
t 1110 28.68217054263566
m 0 19
0 2 11
1 0 3
2 3 17
t 1109 28.68217054263566
m 0 19
0 1 11
1 0 2
2 2 17
t 1108 28.68217054263566
m 0 19
0 0 11
1 0 3
2 3 17
t 1107 28.68217054263566
m 0 19
0 1 11
1 0 2
2 2 17
t 1106 28.68217054263566
m 0 19
0 0 11
1 0 3
2 3 17
t 1105 28.68217054263566
m 0 19
0 1 11
1 1 3
2 4 17
t 1104 28.68217054263566
m 0 19
0 2 11
1 0 3
2 3 17
t 1103 28.68217054263566
m 0 19
0 1 11
1 1 3
2 2 17
t 1102 28.68217054263566
m 0 19
0 0 11
1 0 3
2 3 17
t 1101 28.68217054263566
m 0 19
0 0 12
1 0 4
2 2 17
t 1100 28.68217054263566
m 0 19
0 0 11
1 0 3
2 3 17
t 1099 28.68217054263566
m 0 19
0 0 12
1 1 3
2 2 17
t 1098 28.68217054263566
m 0 19
0 0 13
1 0 3
2 3 17
t 1097 28.68217054263566
m 0 19
0 0 12
1 1 3
2 4 17
t 1096 28.68217054263566
m 0 19
0 0 11
1 2 3
2 3 17
t 1095 28.68217054263566
m 0 19
0 0 12
1 1 3
2 2 17
t 1094 28.68217054263566
m 0 19
0 0 11
1 2 3
2 2 16
t 1093 28.68217054263566
m 0 19
0 0 12
1 1 3
2 2 15
t 1092 28.68217054263566
m 0 19
0 0 13
1 0 3
2 1 15
t 1091 28.68217054263566
m 0 19
0 0 14
1 0 4
2 2 15
t 1090 28.68217054263566
m 0 19
0 0 13
1 0 3
2 2 16
t 1089 28.68217054263566
m 0 19
0 0 14
1 0 2
2 2 17
t 1088 28.68217054263566
m 0 19
0 0 13
1 0 3
2 3 17
t 1087 28.68217054263566
m 0 19
0 0 14
1 1 3
2 4 17
t 1086 28.68217054263566
m 0 19
0 0 15
1 2 3
2 3 17
t 1085 28.68217054263566
m 0 19
0 0 16
1 1 3
2 2 17
t 1084 28.68217054263566
m 0 19
0 0 17
1 0 3
2 2 16
t 1083 28.68217054263566
m 1 19
0 0 18
1 1 3
2 2 17
t 1082 28.68217054263566
m 1 19
0 0 19
1 0 3
2 3 17
t 1081 28.68217054263566
m 2 19
0 0 18
1 1 3
2 2 17
t 1080 28.68217054263566
m 3 19
0 0 19
1 2 3
2 3 17
t 1079 28.68217054263566
m 4 19
0 1 19
1 1 3
2 4 17
t 1078 28.68217054263566
m 5 19
0 0 19
1 0 3
2 3 17
t 1077 28.68217054263566
m 6 19
0 0 18
1 0 4
2 4 17
t 1076 28.68217054263566
m 7 19
0 0 19
1 0 5
2 3 17
t 1075 28.68217054263566
m 8 19
0 1 19
1 0 4
2 4 17
t 1074 28.68217054263566
m 9 19
0 0 19
1 0 5
2 5 17
t 1073 28.68217054263566
m 10 19
0 1 19
1 0 4
2 6 17
t 1072 28.68217054263566
m 11 19
0 2 19
1 0 5
2 5 17
t 1071 28.68217054263566
m 12 19
0 3 19
1 0 4
2 4 17
t 1070 28.68217054263566
m 13 19
0 2 19
1 0 3
